"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"," order","Throughput time case","Processing time case"
"133818","Test",2021-03-12,"Others","Start","14585",14585,0,0
"133819","Test",2021-03-12,"USA","Start","14586",14586,0,0
"133820","Test",2021-03-12,"Others","Start","14587",14587,0,0
"133821","Test",2021-03-12,"Others","Start","14588",14588,0,0
"133822","Test",2021-03-15,"Others","Start","14589",14589,0,0
"133823","Test",2021-03-15,"Others","Start","14590",14590,0,0
"133824","Test",2021-03-16,"Others","Start","14591",14591,0,0
"133825","Test",2021-03-15,"USA","Start","14592",14592,0,0
"133826","Test",2021-03-18,"USA","Start","14593",14593,0,0
"133827","Test",2021-03-19,"Others","Start","14594",14594,0,0
"133828","Test",2021-03-19,"Others","Start","14595",14595,0,0
"133829","Test",2021-03-22,"USA","Start","14596",14596,0,0
"133830","Test",2021-03-22,"USA","Start","14597",14597,0,0
"133831","Test",2021-03-22,"Others","Start","14598",14598,0,0
"133832","Test",2021-03-11,"Others","Start","14599",14599,0,0
"133833","Test",2021-03-11,"Others","Start","14600",14600,0,0
"133834","Test",2021-03-16,"Others","Start","14601",14601,0,0
"133835","Test",2021-03-18,"Others","Start","14602",14602,0,0
"133836","Test",2021-03-18,"Others","Start","14603",14603,0,0
"133837","Test",2021-03-22,"Others","Start","14604",14604,0,0
"133838","Test",2021-03-22,"Others","Start","14605",14605,0,0
"133839","Test",2021-03-24,"USA","Start","14606",14606,0,0
"133840","Test",2021-03-19,"USA","Start","14607",14607,0,0
"133841","Test",2021-03-23,"USA","Start","14608",14608,0,0
"133842","Test",2021-03-23,"USA","Start","14609",14609,1,0
"133843","Test",2021-03-24,"USA","Start","14610",14610,2,0
"133844","Test",2021-03-24,"USA","Start","14611",14611,2,0
"133845","Test",2021-03-25,"USA","Start","14612",14612,2,0
"133848","Test",2021-03-25,"USA","Start","14613",14613,2,0
"133849","Test",2021-03-25,"Others","Start","14614",14614,1,0
"133851","Test",2021-03-25,"Others","Start","14615",14615,1,0
"133852","Test",2021-03-25,"Others","Start","14616",14616,1,0
"133853","Test",2021-03-25,"Others","Start","14617",14617,1,0
"133854","Test",2021-03-25,"Others","Start","14618",14618,1,0
"133855","Test",2021-03-25,"Others","Start","14619",14619,1,0
"133856","Test",2021-03-25,"Others","Start","14620",14620,1,0
"133857","Test",2021-03-25,"Others","Start","14621",14621,1,0
"133858","Test",2021-03-25,"Others","Start","14622",14622,1,0
"133859","Test",2021-03-25,"Others","Start","14623",14623,1,0
"133860","Test",2021-03-23,"Others","Start","14624",14624,1,0
"133861","Test",2021-03-25,"Others","Start","14625",14625,0,0
"133862","Test",2021-03-25,"Others","Start","14626",14626,0,0
"133863","Test",2021-03-25,"Others","Start","14627",14627,0,0
"133864","Test",2021-03-25,"Others","Start","14628",14628,0,0
"133865","Test",2021-03-18,"Others","Start","14629",14629,6,0
"133866","Test",2021-03-24,"USA","Start","14630",14630,1,0
"133867","Test",2021-03-25,"USA","Start","14631",14631,2,0
"133868","Test",2021-03-25,"USA","Start","14632",14632,2,0
"133869","Test",2021-03-25,"USA","Start","14633",14633,0,0
"133870","Test",2021-03-16,"Others","Start","14634",14634,0,0
"133871","Test",2021-03-16,"Others","Start","14635",14635,0,0
"133872","Test",2021-03-18,"Others","Start","14636",14636,0,0
"133873","Test",2021-03-18,"USA","Start","14637",14637,0,0
"133874","Test",2021-03-18,"Others","Start","14638",14638,0,0
"133875","Test",2021-03-19,"Others","Start","14639",14639,0,0
"133876","Test",2021-03-19,"Others","Start","14640",14640,0,0
"133877","Test",2021-03-19,"Others","Start","14641",14641,0,0
"133878","Test",2021-03-22,"Others","Start","14642",14642,0,0
"133879","Test",2021-03-22,"Others","Start","14643",14643,0,0
"133880","Test",2021-03-22,"Others","Start","14644",14644,1,0
"133881","Test",2021-03-16,"Others","Start","14645",14645,0,0
"133882","Test",2021-03-18,"Others","Start","14646",14646,0,0
"133883","Test",2021-03-19,"Others","Start","14647",14647,0,0
"133884","Test",2021-03-19,"Others","Start","14648",14648,0,0
"133885","Test",2021-03-22,"Others","Start","14649",14649,0,0
"133886","Test",2021-03-22,"Others","Start","14650",14650,0,0
"133887","Test",2021-03-26,"USA","Start","14651",14651,2,0
"133888","Test",2021-03-26,"USA","Start","14652",14652,2,0
"133889","Test",2021-03-26,"USA","Start","14653",14653,2,0
"133890","Test",2021-03-26,"USA","Start","14654",14654,2,0
"133891","Test",2021-03-26,"USA","Start","14655",14655,2,0
"133892","Test",2021-03-27,"USA","Start","14656",14656,2,0
"133893","Test",2021-03-27,"Others","Start","14657",14657,2,0
"133894","Test",2021-03-26,"Others","Start","14658",14658,0,0
"133895","Test",2021-03-26,"Others","Start","14659",14659,1,0
"133896","Test",2021-03-26,"Others","Start","14660",14660,1,0
"133897","Test",2021-03-26,"USA","Start","14661",14661,1,0
"133898","Test",2021-03-26,"Others","Start","14662",14662,1,0
"133899","Test",2021-03-26,"Others","Start","14663",14663,1,0
"133900","Test",2021-03-26,"Others","Start","14664",14664,1,0
"133901","Test",2021-03-26,"USA","Start","14665",14665,1,0
"133902","Test",2021-03-26,"USA","Start","14666",14666,1,0
"133903","Test",2021-03-26,"USA","Start","14667",14667,1,0
"133904","Test",2021-03-24,"Others","Start","14668",14668,1,0
"133905","Test",2021-03-09,"USA","Start","14669",14669,1,0
"133906","Test",2021-03-25,"Others","Start","14670",14670,1,0
"133907","Test",2021-03-23,"Others","Start","14671",14671,3,0
"133908","Test",2021-03-25,"USA","Start","14672",14672,1,0
"133909","Test",2021-03-23,"USA","Start","14673",14673,3,0
"133910","Test",2021-03-23,"USA","Start","14674",14674,3,0
"133911","Test",2021-03-22,"USA","Start","14675",14675,0,0
"133912","Test",2021-03-22,"USA","Start","14676",14676,0,0
"133913","Test",2021-03-22,"USA","Start","14677",14677,0,0
"133914","Test",2021-03-23,"USA","Start","14678",14678,0,0
"133915","Test",2021-03-24,"USA","Start","14679",14679,0,0
"133916","Test",2021-03-25,"USA","Start","14680",14680,0,0
"133919","Test",2021-03-26,"USA","Start","14681",14681,1,0
"133920","Test",2021-03-26,"USA","Start","14682",14682,1,0
"133921","Test",2021-03-22,"Others","Start","14683",14683,0,0
"133922","Test",2021-03-23,"Others","Start","14684",14684,0,0
"133923","Test",2021-03-30,"USA","Start","14685",14685,4,0
"133924","Test",2021-03-26,"Others","Start","14686",14686,0,0
"133925","Test",2021-03-26,"Others","Start","14687",14687,0,0
"133926","Test",2021-03-26,"Others","Start","14688",14688,0,0
"133927","Test",2021-03-26,"USA","Start","14689",14689,0,0
"133928","Test",2021-03-27,"Others","Start","14690",14690,1,0
"133929","Test",2021-03-27,"Others","Start","14691",14691,1,0
"133930","Test",2021-03-26,"USA","Start","14692",14692,2,0
"133931","Test",2021-03-26,"USA","Start","14693",14693,2,0
"133932","Test",2021-03-26,"USA","Start","14694",14694,2,0
"133933","Test",2021-03-27,"USA","Start","14695",14695,2,0
"133934","Test",2021-03-27,"USA","Start","14696",14696,2,0
"133935","Test",2021-03-27,"USA","Start","14697",14697,2,0
"133936","Test",2021-03-28,"USA","Start","14698",14698,2,0
"133937","Test",2021-03-28,"USA","Start","14699",14699,2,0
"133938","Test",2021-03-28,"USA","Start","14700",14700,2,0
"133939","Test",2021-03-28,"USA","Start","14701",14701,2,0
"133940","Test",2021-03-28,"USA","Start","14702",14702,2,0
"133941","Test",2021-03-28,"USA","Start","14703",14703,2,0
"133942","Test",2021-03-28,"USA","Start","14704",14704,2,0
"133943","Test",2021-03-25,"USA","Start","14705",14705,0,0
"133944","Test",2021-03-26,"Others","Start","14706",14706,0,0
"133945","Test",2021-03-26,"USA","Start","14707",14707,0,0
"133946","Test",2021-03-25,"Others","Start","14708",14708,0,0
"133947","Test",2021-03-26,"Others","Start","14709",14709,0,0
"133948","Test",2021-03-26,"Others","Start","14710",14710,0,0
"133949","Test",2021-03-27,"Others","Start","14711",14711,1,0
"133950","Test",2021-03-25,"Others","Start","14712",14712,1,0
"133951","Test",2021-03-25,"USA","Start","14713",14713,1,0
"133952","Test",2021-03-23,"USA","Start","14714",14714,0,0
"133953","Test",2021-03-23,"USA","Start","14715",14715,0,0
"133954","Test",2021-03-23,"USA","Start","14716",14716,0,0
"133955","Test",2021-03-23,"USA","Start","14717",14717,0,0
"133956","Test",2021-03-23,"USA","Start","14718",14718,0,0
"133957","Test",2021-03-23,"USA","Start","14719",14719,0,0
"133958","Test",2021-03-24,"Others","Start","14720",14720,0,0
"133959","Test",2021-03-24,"USA","Start","14721",14721,0,0
"133960","Test",2021-03-24,"USA","Start","14722",14722,0,0
"133962","Test",2021-03-25,"Others","Start","14723",14723,0,0
"133964","Test",2021-03-25,"USA","Start","14724",14724,0,0
"133965","Test",2021-03-25,"USA","Start","14725",14725,0,0
"133967","Test",2021-03-26,"Others","Start","14726",14726,0,0
"133968","Test",2021-03-26,"Others","Start","14727",14727,0,0
"133971","Test",2021-03-29,"Others","Start","14728",14728,0,0
"133972","Test",2021-03-29,"Others","Start","14729",14729,0,0
"133973","Test",2021-03-29,"USA","Start","14730",14730,0,0
"133974","Test",2021-03-29,"USA","Start","14731",14731,0,0
"133975","Test",2021-03-29,"USA","Start","14732",14732,0,0
"133976","Test",2021-03-24,"Others","Start","14733",14733,0,0
"133977","Test",2021-03-25,"Others","Start","14734",14734,2,0
"133978","Test",2021-03-30,"Others","Start","14735",14735,1,0
"133979","Test",2021-03-25,"Others","Start","14736",14736,2,0
"133980","Test",2021-03-30,"Others","Start","14737",14737,1,0
"133981","Test",2021-03-30,"Others","Start","14738",14738,1,0
"133982","Test",2021-03-30,"Others","Start","14739",14739,1,0
"133983","Test",2021-03-30,"Others","Start","14740",14740,1,0
"133984","Test",2021-03-24,"USA","Start","14741",14741,0,0
"133985","Test",2021-03-24,"USA","Start","14742",14742,0,0
"133986","Test",2021-03-26,"Others","Start","14743",14743,0,0
"133987","Test",2021-03-26,"Others","Start","14744",14744,0,0
"133991","Test",2021-03-25,"Others","Start","14745",14745,0,0
"133992","Test",2021-03-25,"Others","Start","14746",14746,0,0
"133994","Test",2021-03-30,"Others","Start","14747",14747,1,0
"133995","Test",2021-03-30,"Others","Start","14748",14748,1,0
"133996","Test",2021-03-30,"USA","Start","14749",14749,4,0
"133997","Test",2021-03-30,"USA","Start","14750",14750,4,0
"133998","Test",2021-03-30,"Others","Start","14751",14751,1,0
"133999","Test",2021-03-30,"USA","Start","14752",14752,1,0
"134000","Test",2021-03-30,"USA","Start","14753",14753,0,0
"134001","Test",2021-03-30,"Others","Start","14754",14754,0,0
"134002","Test",2021-03-30,"USA","Start","14755",14755,0,0
"134003","Test",2021-03-23,"USA","Start","14756",14756,1,0
"134004","Test",2021-03-29,"USA","Start","14757",14757,0,0
"134005","Test",2021-03-29,"USA","Start","14758",14758,0,0
"134006","Test",2021-03-29,"USA","Start","14759",14759,0,0
"134007","Test",2021-03-30,"USA","Start","14760",14760,1,0
"134008","Test",2021-03-30,"USA","Start","14761",14761,1,0
"134009","Test",2021-03-31,"Others","Start","14762",14762,0,0
"134010","Test",2021-03-31,"Others","Start","14763",14763,0,0
"134011","Test",2021-03-31,"Others","Start","14764",14764,0,0
"134012","Test",2021-03-31,"Others","Start","14765",14765,0,0
"134013","Test",2021-03-31,"Others","Start","14766",14766,1,0
"134014","Test",2021-03-31,"Others","Start","14767",14767,1,0
"134015","Test",2021-03-31,"Others","Start","14768",14768,1,0
"134016","Test",2021-03-31,"Others","Start","14769",14769,1,0
"134017","Test",2021-03-31,"Others","Start","14770",14770,1,0
"134018","Test",2021-03-29,"Others","Start","14771",14771,0,0
"134019","Test",2021-03-29,"Others","Start","14772",14772,0,0
"134021","Test",2021-03-30,"USA","Start","14773",14773,0,0
"134022","Test",2021-03-30,"USA","Start","14774",14774,0,0
"134023","Test",2021-03-31,"USA","Start","14775",14775,2,0
"134024","Test",2021-03-31,"USA","Start","14776",14776,1,0
"134025","Test",2021-03-31,"Others","Start","14777",14777,1,0
"134026","Test",2021-03-30,"USA","Start","14778",14778,1,0
"134027","Test",2021-03-30,"USA","Start","14779",14779,1,0
"134028","Test",2021-03-30,"USA","Start","14780",14780,1,0
"134029","Test",2021-03-30,"USA","Start","14781",14781,1,0
"134030","Test",2021-03-30,"USA","Start","14782",14782,0,0
"134031","Test",2021-03-31,"USA","Start","14783",14783,0,0
"134032","Test",2021-03-31,"USA","Start","14784",14784,0,0
"134033","Test",2021-04-01,"USA","Start","14785",14785,2,0
"134034","Test",2021-04-01,"USA","Start","14786",14786,1,0
"134035","Test",2021-04-01,"Others","Start","14787",14787,1,0
"134036","Test",2021-04-01,"Others","Start","14788",14788,1,0
"134037","Test",2021-04-01,"Others","Start","14789",14789,1,0
"134038","Test",2021-03-23,"USA","Start","14790",14790,1,0
"134039","Test",2021-03-23,"USA","Start","14791",14791,1,0
"134040","Test",2021-03-26,"USA","Start","14792",14792,2,0
"134041","Test",2021-03-26,"USA","Start","14793",14793,2,0
"134042","Test",2021-03-26,"USA","Start","14794",14794,2,0
"134043","Test",2021-03-26,"USA","Start","14795",14795,2,0
"134044","Test",2021-03-26,"Others","Start","14796",14796,4,0
"134045","Test",2021-03-31,"USA","Start","14797",14797,0,0
"134046","Test",2021-04-01,"Others","Start","14798",14798,0,0
"134047","Test",2021-04-01,"Others","Start","14799",14799,1,0
"134048","Test",2021-03-05,"Others","Start","14800",14800,2,0
"134049","Test",2021-03-10,"USA","Start","14801",14801,1,0
"134050","Test",2021-03-13,"Others","Start","14802",14802,1,0
"134051","Test",2021-03-17,"USA","Start","14803",14803,1,0
"134052","Test",2021-04-17,"USA","Start","14804",14804,32.0416666666667,0
"134053","Test",2021-03-17,"Others","Start","14805",14805,1,0
"134054","Test",2021-03-17,"Others","Start","14806",14806,1,0
"134055","Test",2021-03-17,"Others","Start","14807",14807,1,0
"134056","Test",2021-03-20,"USA","Start","14808",14808,1,0
"134057","Test",2021-03-20,"USA","Start","14809",14809,1,0
"134058","Test",2021-04-20,"Others","Start","14810",14810,32.0416666666667,0
"134059","Test",2021-03-31,"USA","Start","14811",14811,0,0
"134060","Test",2021-03-31,"USA","Start","14812",14812,0,0
"134061","Test",2021-03-31,"USA","Start","14813",14813,0,0
"134062","Test",2021-03-31,"USA","Start","14814",14814,0,0
"134063","Test",2021-03-31,"USA","Start","14815",14815,0,0
"134064","Test",2021-03-31,"USA","Start","14816",14816,0,0
"134065","Test",2021-03-31,"USA","Start","14817",14817,0,0
"134066","Test",2021-04-01,"Others","Start","14818",14818,0,0
"134067","Test",2021-04-01,"Others","Start","14819",14819,0,0
"134068","Test",2021-04-01,"Others","Start","14820",14820,0,0
"134069","Test",2021-04-01,"Others","Start","14821",14821,0,0
"134070","Test",2021-04-01,"Others","Start","14822",14822,0,0
"134071","Test",2021-04-01,"Others","Start","14823",14823,0,0
"134072","Test",2021-04-01,"Others","Start","14824",14824,0,0
"134073","Test",2021-04-01,"Others","Start","14825",14825,0,0
"134074","Test",2021-03-31,"USA","Start","14826",14826,0,0
"134075","Test",2021-03-31,"USA","Start","14827",14827,0,0
"134076","Test",2021-03-31,"USA","Start","14828",14828,0,0
"134077","Test",2021-03-31,"USA","Start","14829",14829,0,0
"134078","Test",2021-03-31,"Others","Start","14830",14830,0,0
"134079","Test",2021-03-31,"Others","Start","14831",14831,0,0
"134080","Test",2021-03-31,"USA","Start","14832",14832,0,0
"134081","Test",2021-03-31,"USA","Start","14833",14833,0,0
"134082","Test",2021-03-31,"USA","Start","14834",14834,0,0
"134083","Test",2021-03-31,"USA","Start","14835",14835,0,0
"134084","Test",2021-03-31,"USA","Start","14836",14836,0,0
"134085","Test",2021-03-31,"USA","Start","14837",14837,0,0
"134086","Test",2021-03-30,"Others","Start","14838",14838,0,0
"134087","Test",2021-03-30,"Others","Start","14839",14839,0,0
"134089","Test",2021-03-19,"Others","Start","14840",14840,2,0
"134090","Test",2021-03-30,"Others","Start","14841",14841,0,0
"134091","Test",2021-03-30,"Others","Start","14842",14842,0,0
"134092","Test",2021-03-30,"Others","Start","14843",14843,0,0
"134093","Test",2021-03-20,"Others","Start","14844",14844,2,0
"134094","Test",2021-03-30,"Others","Start","14845",14845,0,0
"134095","Test",2021-03-20,"Others","Start","14846",14846,2,0
"134096","Test",2021-03-23,"Others","Start","14847",14847,4,0
"134097","Test",2021-03-23,"Others","Start","14848",14848,4,0
"134098","Test",2021-03-25,"USA","Start","14849",14849,2,0
"134100","Test",2021-03-27,"Others","Start","14850",14850,2,0
"134101","Test",2021-03-26,"USA","Start","14851",14851,2,0
"134102","Test",2021-03-31,"USA","Start","14852",14852,2,0
"134103","Test",2021-04-01,"USA","Start","14853",14853,2,0
"134104","Test",2021-03-30,"Others","Start","14854",14854,4,0
"134105","Test",2021-04-01,"USA","Start","14855",14855,2,0
"134106","Test",2021-04-01,"USA","Start","14856",14856,2,0
"134107","Test",2021-03-30,"Others","Start","14857",14857,4,0
"134108","Test",2021-04-01,"USA","Start","14858",14858,2,0
"134109","Test",2021-03-31,"Others","Start","14859",14859,2,0
"134110","Test",2021-04-01,"USA","Start","14860",14860,2,0
"134111","Test",2021-04-01,"USA","Start","14861",14861,2,0
"134112","Test",2021-03-25,"Others","Start","14862",14862,2,0
"134113","Test",2021-04-02,"USA","Start","14863",14863,1,0
"134119","Test",2021-03-31,"USA","Start","14864",14864,2,0
"134120","Test",2021-03-31,"USA","Start","14865",14865,2,0
