"Stec ID","Destination","Throughput time","Trace length"
"132773","Others",0,2
"132774","Others",0,2
"132775","USA",28,2
"132777","USA",2,2
"132778","USA",2,2
"132779","USA",2,2
"132780","USA",2,2
"132781","USA",2,2
"132783","USA",0,2
"132784","Others",2,2
"132785","Others",2,2
"132786","USA",2,2
"132787","USA",2,2
"132788","USA",2,2
"132789","USA",2,2
"132790","USA",2,2
"132791","USA",2,2
"132792","USA",2,2
"132793","USA",2,2
"132795","USA",2,2
"132796","Others",0,2
"132797","Others",0,2
"132798","Others",0,2
"132799","USA",0,2
"132800","Others",0,2
"132801","Others",0,2
"132802","USA",0,2
"132803","Others",0,2
"132804","Others",0,2
"132805","Others",0,2
"132806","USA",0,2
"132807","USA",0,2
"132808","USA",0,2
"132809","Others",0,2
"132810","USA",0,2
"132811","Others",0,2
"132812","Others",0,2
"132813","USA",0,2
"132814","Others",0,2
"132815","Others",0,2
"132816","Others",0,2
"132817","Others",0,2
"132818","USA",1,2
"132819","Others",2,2
"132820","Others",0,2
"132821","Others",0,2
"132822","USA",5,2
"132823","USA",5,2
"132824","Canada",1,2
"132825","Others",1,2
"132826","USA",1,2
"132827","USA",1,2
"132828","Others",3,2
"132829","Others",1,2
"132830","USA",1,2
"132831","Others",1,2
"132832","Others",1,2
"132833","Others",1,2
"132834","Others",1,2
"132835","Others",1,2
"132836","Others",0,2
"132837","Others",0,2
"132838","USA",0,2
"132839","USA",0,2
"132840","USA",0,2
"132841","USA",0,2
"132842","USA",0,2
"132843","USA",0,2
"132844","USA",0,2
"132845","Others",29,2
"132846","USA",0,2
"132847","USA",0,2
"132848","Others",4,2
"132849","Others",4,2
"132850","Others",4,2
"132851","Others",1,2
"132852","Others",4,2
"132859","Canada",0,2
"132860","Others",28,2
"132861","Others",0,2
"132862","Others",0,2
"132863","Others",0,2
"132864","Others",0,2
"132865","USA",0,2
"132866","USA",0,2
"132867","USA",0,2
"132868","USA",1,2
"132869","Others",1,2
"132870","Others",1,2
"132871","Others",1,2
"132872","Canada",1,2
"132873","Others",1,2
"132874","Others",1,2
"132875","Others",1,2
"132876","Others",1,2
"132877","Others",1,2
"132878","USA",1,2
"132879","Others",0,2
"132880","Others",0,2
"132881","Others",0,2
"132882","Others",0,2
"132883","Others",0,2
"132884","USA",1,2
"132885","USA",1,2
"132886","USA",1,2
"132887","USA",1,2
"132888","Canada",0,2
"132889","Canada",0,2
"132890","USA",0,2
"132891","USA",0,2
"132892","Others",0,2
"132893","Others",0,2
"132899","USA",2,2
"132900","USA",2,2
"132901","USA",2,2
"132902","USA",2,2
"132903","USA",2,2
"132904","USA",0,2
"132905","USA",0,2
"132906","Others",1,2
"132907","Others",1,2
"132908","Others",1,2
"132909","Others",1,2
"132910","Others",1,2
"132911","Others",1,2
"132912","Others",1,2
"132913","USA",1,2
"132914","Others",4,2
"132915","Others",1,2
"132916","Others",1,2
"132917","Others",1,2
"132918","Others",1,2
"132919","Others",1,2
"132921","Others",1,2
"132922","Others",0,2
"132923","Others",0,2
"132924","Others",0,2
"132925","Others",0,2
"132926","Others",0,2
"132927","Others",0,2
"132928","USA",0,2
"132929","USA",0,2
"132930","Others",0,2
"132931","USA",2,2
"132932","USA",2,2
"132933","USA",2,2
"132934","USA",5,2
"132935","Others",1,2
"132936","Others",1,2
"132937","USA",1,2
"132938","Others",1,2
"132939","Others",1,2
"132940","USA",1,2
"132941","USA",1,2
"132942","Others",1,2
"132943","USA",2,2
"132944","USA",2,2
"132945","USA",2,2
"132946","USA",2,2
"132947","USA",2,2
"132948","USA",2,2
"132949","USA",2,2
"132950","USA",2,2
"132951","USA",2,2
"132952","USA",2,2
"132953","Others",1,2
"132954","Others",1,2
"132955","Others",0,2
"132956","Others",0,2
"132957","Others",0,2
"132958","Others",0,2
"132959","Others",0,2
"132960","Others",0,2
"132961","Others",0,2
"132962","Others",0,2
"132963","Others",1,2
"132964","Others",1,2
"132965","Others",1,2
"132966","USA",0,2
"132967","Others",0,2
"132968","USA",0,2
"132969","Others",0,2
"132970","Others",6,2
"132971","Others",0,2
"132972","Others",4,2
"132973","USA",4,2
"132974","Others",0,2
"132975","Others",0,2
"132976","Others",0,2
"132977","Others",0,2
"132978","Others",0,2
"132979","Others",0,2
"132980","Others",0,2
"132981","Others",0,2
"132982","Others",3,2
"132983","Others",0,2
"132984","Others",1,2
"132985","Others",1,2
"132986","Others",1,2
"133003","Others",1,2
"133004","Others",1,2
"133006","Others",1,2
"133019","Others",1,2
"133020","Others",1,2
"133021","Others",0,2
"133022","Others",0,2
"133023","Others",0,2
"133024","Others",0,2
"133025","Others",0,2
"133026","Others",0,2
"133027","Others",0,2
"133028","USA",2,2
"133029","USA",2,2
"133030","USA",2,2
"133031","USA",0,2
"133032","Others",1,2
"133033","Others",1,2
"133034","USA",1,2
"133035","USA",0,2
"133036","USA",0,2
"133037","USA",0,2
"133038","USA",28,3
"133039","USA",0,2
"133040","USA",0,2
"133041","USA",0,2
"133042","Others",2,2
"133043","Others",0,2
"133044","Others",0,2
"133045","USA",4,2
"133046","Others",1,2
"133047","USA",2,2
"133048","USA",2,2
"133049","USA",1,2
"133050","Others",1,2
"133051","Others",1,2
"133052","USA",1,2
"133053","Others",0,2
"133054","USA",0,2
"133055","USA",0,2
"133056","USA",0,2
"133058","Others",1,2
"133059","Others",1,2
"133060","Others",1,2
"133061","Canada",4,3
"133062","Others",1,2
"133063","Others",1,2
"133066","Others",1,2
"133067","Others",1,2
"133068","Others",1,2
"133069","USA",1,3
"133070","Others",1,2
"133071","Others",1,2
"133072","Canada",1,2
"133073","USA",1,2
"133074","USA",1,2
"133075","Others",1,2
"133076","Others",1,2
"133077","Others",1,2
"133078","Others",1,2
"133079","Others",1,2
"133080","USA",0,2
"133081","USA",0,2
"133082","USA",1,2
"133083","USA",1,2
"133084","USA",0,2
"133085","Others",1,2
"133086","Others",1,2
"133087","USA",1,2
"133088","USA",1,2
"133089","USA",1,2
"133090","Canada",1,2
"133091","USA",2,2
"133092","USA",2,2
"133093","USA",0,2
"133094","USA",0,2
"133095","USA",0,2
"133096","USA",0,2
"133097","USA",0,2
"133098","USA",0,2
"133099","USA",0,2
"133100","USA",0,2
"133101","USA",0,2
"133102","USA",0,2
"133103","USA",0,2
"133104","USA",0,2
"133105","USA",0,2
"133106","USA",0,2
"133107","USA",0,2
"133108","USA",0,2
"133109","USA",0,2
"133110","USA",0,2
"133111","USA",0,2
"133112","USA",0,2
"133113","USA",0,2
"133114","USA",0,2
"133115","USA",0,2
"133116","USA",0,2
"133117","USA",0,2
"133118","USA",0,2
"133119","USA",0,2
"133120","USA",0,2
"133121","USA",0,2
"133122","USA",0,2
"133123","USA",0,2
"133124","USA",0,2
"133125","USA",0,2
"133126","USA",0,2
"133127","USA",0,2
"133128","USA",0,2
"133129","USA",0,2
"133130","USA",0,2
"133131","USA",0,2
"133132","USA",0,2
"133133","USA",0,2
"133134","USA",0,2
"133135","USA",0,2
"133136","USA",0,2
"133137","USA",0,2
"133138","USA",0,2
"133139","USA",0,2
"133140","USA",0,2
"133141","USA",0,2
"133142","USA",0,2
"133143","USA",0,2
"133144","USA",5,3
"133145","USA",0,2
"133146","USA",0,2
"133147","USA",0,2
"133148","USA",0,2
"133149","USA",0,2
"133150","USA",0,2
"133151","USA",0,2
"133152","USA",0,2
"133153","USA",0,2
"133154","USA",0,2
"133155","USA",0,2
"133156","USA",0,2
"133157","USA",0,2
"133158","USA",0,2
"133159","USA",0,2
"133160","USA",0,2
"133161","USA",0,2
"133162","USA",0,2
"133163","USA",0,2
"133164","USA",0,2
"133165","USA",0,2
"133166","USA",0,2
"133167","USA",0,2
"133168","USA",0,2
"133169","USA",0,2
"133170","USA",0,2
"133171","USA",0,2
"133172","USA",0,2
"133173","USA",0,2
"133174","USA",0,2
"133175","USA",0,2
"133176","USA",0,2
"133177","USA",0,2
"133178","USA",0,2
"133179","USA",0,2
"133180","USA",0,2
"133181","USA",0,2
"133182","USA",0,2
"133183","USA",0,2
"133184","USA",0,2
"133185","USA",0,2
"133186","USA",0,2
"133187","USA",0,2
"133188","USA",0,2
"133189","USA",0,2
"133190","USA",0,2
"133191","USA",0,2
"133192","USA",0,2
"133193","USA",0,2
"133194","USA",0,2
"133195","USA",0,2
"133196","USA",28,2
"133197","USA",0,2
"133198","USA",0,2
"133199","Others",1,2
"133200","Others",1,2
"133201","USA",1,2
"133202","Others",1,2
"133203","Others",1,2
"133204","Others",0,2
"133205","Others",0,2
"133206","Others",1,2
"133207","Others",0,2
"133208","Others",0,2
"133209","USA",0,2
"133210","USA",0,2
"133211","USA",0,2
"133212","USA",2,2
"133213","USA",2,2
"133214","USA",2,2
"133215","USA",2,2
"133216","USA",1,2
"133217","Others",1,2
"133218","Others",1,2
"133219","USA",1,2
"133220","USA",1,2
"133221","Others",2,2
"133222","Others",0,2
"133223","Others",0,2
"133224","Others",1,2
"133225","Others",1,2
"133226","Others",1,2
"133227","USA",1,2
"133228","USA",1,2
"133229","USA",4,2
"133230","USA",1,2
"133231","USA",1,2
"133232","USA",5,2
"133233","USA",2,2
"133234","USA",2,2
"133235","USA",2,2
"133236","USA",2,2
"133237","USA",2,2
"133238","USA",1,2
"133239","Others",0,2
"133240","Others",0,2
"133241","USA",53,2
"133242","USA",52,2
"133243","USA",51,2
"133244","USA",46,2
"133245","USA",0,2
"133246","USA",0,2
"133247","USA",0,2
"133248","USA",0,2
"133249","USA",0,2
"133250","USA",0,2
"133251","Others",0,2
"133252","Others",0,2
"133253","USA",0,2
"133254","Others",0,2
"133255","Others",0,2
"133256","USA",39,2
"133257","USA",37,2
"133258","Others",0,2
"133259","Others",0,2
"133260","Others",0,2
"133261","Others",2,2
"133262","Others",0,2
"133263","USA",34,2
"133264","USA",0,2
"133265","USA",33,2
"133266","USA",25,2
"133267","USA",2,2
"133269","USA",21,2
"133271","USA",2,2
"133272","USA",2,2
"133274","USA",2,2
"133275","USA",20,2
"133276","USA",2,2
"133278","USA",19,2
"133279","USA",18,2
"133280","USA",13,2
"133281","Others",0,2
"133282","Others",0,2
"133283","Others",0,2
"133284","Others",0,2
"133285","Others",0,2
"133286","Others",0,2
"133287","Others",0,2
"133288","Others",0,2
"133290","Others",2,2
"133292","Others",2,2
"133293","Others",2,2
"133294","USA",1,2
"133295","Others",2,2
"133296","USA",2,2
"133297","Others",2,2
"133298","Others",2,2
"133299","Others",2,2
"133300","Others",4,2
"133301","Others",4,2
"133302","Others",3,2
"133303","USA",1,2
"133304","USA",1,2
"133306","USA",1,2
"133307","USA",0,2
"133308","USA",1,2
"133309","USA",0,2
"133310","USA",0,2
"133311","USA",0,2
"133312","USA",0,2
"133313","USA",0,2
"133314","Others",0,2
"133315","Others",0,2
"133316","USA",0,2
"133317","USA",0,2
"133318","Others",0,2
"133319","Others",0,2
"133320","Others",1,2
"133321","Others",1,2
"133322","USA",0,2
"133323","USA",2,2
"133324","USA",2,2
"133325","USA",2,2
"133326","USA",2,2
"133327","USA",2,2
"133328","USA",2,2
"133329","USA",2,2
"133330","USA",2,2
"133331","USA",2,2
"133332","USA",2,2
"133333","USA",2,2
"133334","USA",2,2
"133335","Others",1,2
"133336","Others",1,2
"133337","USA",1,2
"133338","Others",1,2
"133339","USA",1,2
"133340","Others",1,2
"133341","Others",1,2
"133342","Others",1,2
"133343","Canada",3,2
"133344","Canada",1,2
"133345","Others",1,2
"133346","Others",1,2
"133347","Others",3,2
"133348","Others",3,2
"133349","Others",0,2
"133350","Others",3,2
"133351","Others",4,2
"133352","USA",0,2
"133353","Others",0,2
"133354","Others",0,2
"133355","Others",4,2
"133358","Others",0,2
"133359","Others",0,2
"133360","Others",0,2
"133361","Others",0,2
"133362","Others",1,2
"133363","Others",1,2
"133379","Others",1,2
"133380","Others",0,2
"133381","Others",0,2
"133382","Others",0,2
"133383","Others",1,2
"133384","Others",1,2
"133385","Others",1,2
"133386","USA",36.0416666666667,3
"133387","USA",2,2
"133388","USA",2,2
"133389","USA",2,2
"133390","USA",2,2
"133391","Others",1,2
"133392","USA",0,2
"133393","Others",0,2
"133394","Others",0,2
"133395","Others",0,2
"133396","Others",0,2
"133398","Others",0,2
"133399","Others",0,2
"133400","Others",0,2
"133401","Others",1,2
"133402","Others",0,2
"133403","Others",0,2
"133404","Others",0,2
"133405","Others",0,2
"133406","Others",0,2
"133408","Others",1,2
"133409","Others",1,2
"133410","Others",1,2
"133411","Others",1,2
"133412","USA",1,2
"133413","USA",1,2
"133414","Others",4,2
"133415","USA",1,2
"133416","USA",1,2
"133417","USA",1,2
"133418","USA",1,2
"133419","USA",1,2
"133420","USA",0,2
"133421","USA",0,2
"133424","Others",4,2
"133425","Others",2,2
"133426","Others",2,2
"133427","Others",0,2
"133428","USA",0,2
"133429","Others",0,2
"133430","Others",0,2
"133431","Others",0,2
"133432","USA",0,2
"133433","USA",0,2
"133434","USA",0,2
"133435","USA",0,2
"133436","USA",0,2
"133437","Others",1,2
"133438","USA",1,2
"133439","Others",1,2
"133440","Others",1,2
"133441","USA",3,2
"133442","USA",3,2
"133443","Others",1,2
"133444","Others",1,2
"133445","Others",1,2
"133446","Others",1,2
"133447","Others",1,2
"133448","Others",0,2
"133449","Others",1,2
"133450","Others",0,2
"133451","Others",1,2
"133452","USA",1,2
"133453","Others",1,2
"133454","USA",2,2
"133455","USA",2,2
"133456","USA",0,2
"133457","USA",0,2
"133458","USA",0,2
"133459","USA",0,2
"133460","USA",0,2
"133461","Others",0,2
"133462","Others",0,2
"133463","USA",0,2
"133464","USA",0,2
"133465","USA",0,2
"133466","USA",0,2
"133467","USA",0,2
"133468","EU",2,3
"133469","Others",5,3
"133470","Others",4,2
"133471","Others",2,2
"133472","Others",1,2
"133473","Others",1,2
"133474","Others",1,2
"133475","Others",1,2
"133476","Others",1,2
"133477","USA",0,2
"133478","Others",0,2
"133479","Others",0,2
"133480","USA",0,2
"133481","Others",0,2
"133482","Others",1,2
"133483","Others",1,2
"133484","Others",1,2
"133485","Others",1,2
"133486","USA",0,2
"133487","USA",0,2
"133488","USA",0,2
"133499","USA",2,2
"133500","USA",1,2
"133501","USA",0,2
"133502","USA",0,2
"133503","USA",2,2
"133504","USA",1,2
"133505","USA",0,2
"133506","USA",0,2
"133507","USA",0,2
"133508","USA",0,2
"133509","Others",1,2
"133510","Others",1,2
"133512","USA",1,2
"133513","USA",1,2
"133515","Others",0,2
"133516","USA",0,2
"133517","USA",0,2
"133518","USA",0,2
"133519","USA",0,2
"133520","USA",0,2
"133521","Others",1,2
"133522","USA",0,2
"133523","USA",0,2
"133524","USA",0,2
"133525","USA",2,2
"133526","Others",1,2
"133527","Others",1,2
"133528","Others",1,2
"133529","Others",1,2
"133530","Others",1,2
"133531","Others",1,2
"133532","Others",2,2
"133533","USA",1,2
"133534","Others",2,2
"133535","Others",1,2
"133536","USA",2,2
"133537","Others",1,2
"133538","Others",1,2
"133539","Others",1,2
"133540","Others",1,2
"133541","USA",1,2
"133542","USA",2,2
"133543","Others",1,2
"133544","Others",1,2
"133545","Others",1,2
"133546","Others",1,2
"133547","Others",1,2
"133548","USA",1,2
"133549","USA",1,2
"133550","Others",1,2
"133551","Others",1,2
"133552","Others",1,2
"133553","Others",1,2
"133554","Others",1,2
"133555","USA",2,2
"133556","USA",1,2
"133557","Others",1,2
"133558","Others",1,2
"133559","Others",1,2
"133560","Others",1,2
"133561","Others",1,2
"133562","Others",1,2
"133563","USA",0,2
"133564","USA",0,2
"133565","USA",0,2
"133566","USA",0,2
"133567","USA",0,2
"133568","USA",1,2
"133569","USA",1,2
"133570","USA",1,2
"133571","Canada",0,2
"133572","Canada",0,2
"133573","USA",0,2
"133574","USA",0,2
"133575","Others",0,2
"133576","Others",1,2
"133577","Others",1,2
"133578","Others",1,2
"133579","Others",1,2
"133580","USA",0,2
"133581","Others",1,2
"133582","USA",0,2
"133583","USA",0,2
"133584","Others",1,2
"133585","Others",1,2
"133586","USA",0,2
"133587","Others",1,2
"133588","Others",1,2
"133589","Others",0,2
"133590","Others",0,2
"133591","Others",0,2
"133592","Others",0,2
"133593","Others",2,2
"133594","USA",2,2
"133595","USA",2,2
"133596","USA",2,2
"133597","Others",1,2
"133598","Others",1,2
"133599","Others",1,2
"133600","Others",1,2
"133601","Others",1,2
"133602","Others",2,2
"133603","Others",2,2
"133604","Others",2,2
"133605","Others",4,2
"133606","USA",2,2
"133607","USA",1,2
"133608","Others",1,2
"133610","Others",1,2
"133611","Others",1,2
"133612","USA",1,2
"133613","Others",0,2
"133614","USA",0,2
"133615","USA",2,2
"133616","USA",2,2
"133617","USA",2,2
"133618","USA",2,2
"133619","USA",2,2
"133620","USA",2,2
"133621","USA",2,2
"133622","USA",2,2
"133623","USA",2,2
"133624","USA",2,2
"133625","USA",2,2
"133626","Others",0,2
"133627","USA",1,3
"133628","Others",0,2
"133629","Others",0,2
"133630","Others",0,2
"133631","Others",0,2
"133632","Others",0,2
"133633","Others",1,2
"133634","Others",1,2
"133635","Others",1,2
"133636","Others",1,2
"133637","Others",1,2
"133638","Others",1,2
"133639","Others",1,2
"133640","Others",1,2
"133641","Others",0,2
"133642","Others",0,2
"133643","Others",0,2
"133644","Others",1,2
"133645","Others",1,2
"133646","Others",6,2
"133647","Others",1,2
"133648","Others",6,2
"133649","Others",1,2
"133650","Others",1,2
"133651","USA",3,2
"133652","Others",2,2
"133653","USA",1,2
"133654","USA",1,2
"133655","Others",2,2
"133656","Others",0,2
"133657","USA",0,2
"133658","Others",1,2
"133659","Others",1,2
"133660","Others",1,2
"133661","Others",1,2
"133662","Canada",1,2
"133663","USA",0,2
"133664","USA",0,2
"133665","USA",0,2
"133666","USA",0,2
"133667","USA",0,2
"133679","Others",0,2
"133680","Others",0,2
"133681","Others",0,2
"133682","Others",0,2
"133683","Others",0,2
"133684","Others",0,2
"133685","Others",0,2
"133686","Others",1,2
"133687","Others",1,2
"133688","Others",1,2
"133689","Others",0,2
"133690","Others",1,2
"133691","Others",0,2
"133692","Others",0,2
"133693","Others",0,2
"133694","Others",0,2
