"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"
131242,"Production","2021-01-28","Others","Start",635
131243,"Production","2021-01-28","Others","Start",636
131259,"Production","2021-01-28","Others","Start",637
131260,"Production","2021-01-27","Others","Start",638
131279,"Production","2021-02-03","USA","Start",639
131299,"Production","2021-02-05","Others","Start",640
131319,"Production","2021-01-06","USA","Start",641
131339,"Production","2021-02-01","USA","Start",642
131359,"Production","2021-02-04","USA","Start",643
131360,"Production","2021-01-29","Canada","Start",644
131379,"Production","2021-02-04","USA","Start",645
131380,"Production","2021-02-04","USA","Start",646
131381,"Production","2021-02-04","USA","Start",647
131419,"Production","2021-02-05","USA","Start",648
131420,"Production","2021-02-05","Others","Start",649
131421,"Production","2021-02-05","Others","Start",650
131422,"Production","2021-02-05","USA","Start",651
131423,"Production","2021-02-05","Others","Start",652
131439,"Production","2021-02-05","Others","Start",653
131440,"Production","2021-02-05","Others","Start",654
131441,"Production","2021-02-05","Others","Start",655
131459,"Production","2021-02-08","Others","Start",656
131460,"Production","2021-02-08","Others","Start",657
131461,"Production","2021-02-08","Others","Start",658
131462,"Production","2021-02-08","Others","Start",659
131479,"Production","2021-01-05","Canada","Start",660
131480,"Production","2021-01-05","Canada","Start",661
131499,"Production","2021-01-06","Others","Start",662
131500,"Production","2021-01-06","USA","Start",663
131501,"Production","2021-01-12","Canada","Start",664
131519,"Production","2021-01-12","Canada","Start",665
131520,"Production","2021-01-13","USA","Start",666
131521,"Production","2021-01-14","USA","Start",667
131539,"Production","2021-01-15","USA","Start",668
131540,"Production","2021-01-15","Others","Start",669
131541,"Production","2021-01-21","USA","Start",670
131542,"Production","2021-01-25","USA","Start",671
131559,"Production","2021-02-04","Others","Start",672
131579,"Production","2021-01-12","Others","Start",673
131580,"Production","2021-01-27","USA","Start",674
131581,"Production","2021-01-27","USA","Start",675
131582,"Production","2021-01-28","USA","Start",676
131583,"Production","2021-01-28","USA","Start",677
131584,"Production","2021-01-28","USA","Start",678
131599,"Production","2021-01-29","USA","Start",679
131600,"Production","2021-01-29","USA","Start",680
131601,"Production","2021-01-27","USA","Start",681
131619,"Production","2021-02-03","USA","Start",682
131620,"Production","2021-02-03","USA","Start",683
131621,"Production","2021-02-03","USA","Start",684
131639,"Production","2021-02-05","USA","Start",685
131640,"Production","2021-02-05","USA","Start",686
131641,"Production","2021-02-05","USA","Start",687
131642,"Production","2021-02-05","USA","Start",688
131659,"Production","2021-02-01","USA","Start",689
131660,"Production","2021-02-01","USA","Start",690
131661,"Production","2021-02-02","USA","Start",691
131662,"Production","2021-02-02","USA","Start",692
131663,"Production","2021-02-02","USA","Start",693
131664,"Production","2021-02-02","USA","Start",694
131665,"Production","2021-02-04","USA","Start",695
131666,"Production","2021-02-04","USA","Start",696
131667,"Production","2021-02-05","USA","Start",697
131668,"Production","2021-02-05","USA","Start",698
131679,"Production","2021-02-03","Others","Start",699
131680,"Production","2021-02-04","Others","Start",700
131681,"Production","2021-01-06","Canada","Start",701
131699,"Production","2021-01-07","Canada","Start",702
131700,"Production","2021-01-08","Others","Start",703
131701,"Production","2021-01-08","Others","Start",704
131719,"Production","2021-01-13","Others","Start",705
131720,"Production","2021-02-09","Others","Start",706
131721,"Production","2021-02-09","Others","Start",707
131722,"Production","2021-01-12","Canada","Start",708
131723,"Production","2021-01-13","USA","Start",709
131724,"Production","2021-01-14","Canada","Start",710
131725,"Production","2021-01-14","Others","Start",711
131726,"Production","2021-02-05","Others","Start",712
131727,"Production","2021-01-15","Canada","Start",713
131728,"Production","2021-01-19","Canada","Start",714
131739,"Production","2021-02-02","Others","Start",715
131740,"Production","2021-02-02","Others","Start",716
131741,"Production","2021-01-20","Others","Start",717
131742,"Production","2021-01-20","Canada","Start",718
131743,"Production","2021-01-19","USA","Start",719
131744,"Production","2021-01-22","Canada","Start",720
131745,"Production","2021-02-03","Others","Start",721
131746,"Production","2021-02-05","Others","Start",722
131747,"Production","2021-02-05","USA","Start",723
131748,"Production","2021-01-28","Others","Start",724
131749,"Production","2021-01-28","Canada","Start",725
131750,"Production","2021-01-28","USA","Start",726
131751,"Production","2021-01-29","Others","Start",727
131752,"Production","2021-01-29","Others","Start",728
131753,"Production","2021-02-05","USA","Start",729
131759,"Production","2021-02-05","USA","Start",730
131779,"Production","2021-02-05","USA","Start",731
131780,"Production","2021-02-05","USA","Start",732
131781,"Production","2021-02-05","USA","Start",733
131782,"Production","2021-02-08","Others","Start",734
131783,"Production","2021-02-08","Others","Start",735
131784,"Production","2021-02-08","USA","Start",736
131785,"Production","2021-02-08","USA","Start",737
131786,"Production","2021-02-08","USA","Start",738
131787,"Production","2021-02-08","USA","Start",739
131788,"Production","2021-02-08","Others","Start",740
131799,"Production","2021-02-08","Others","Start",741
131800,"Production","2021-02-08","USA","Start",742
131819,"Production","2021-02-01","Others","Start",743
131820,"Production","2021-02-01","Others","Start",744
131839,"Production","2021-02-02","Others","Start",745
131840,"Production","2021-02-04","Others","Start",746
131841,"Production","2021-02-05","Others","Start",747
131842,"Production","2021-02-05","Others","Start",748
131859,"Production","2021-02-08","USA","Start",749
131860,"Production","2021-02-08","Others","Start",750
131862,"Production","2021-02-08","USA","Start",751
131863,"Production","2021-02-08","USA","Start",752
131864,"Production","2021-02-08","USA","Start",753
131865,"Production","2021-02-08","USA","Start",754
131866,"Production","2021-02-08","USA","Start",755
131879,"Production","2021-02-08","USA","Start",756
131880,"Production","2021-02-08","USA","Start",757
131881,"Production","2021-02-08","USA","Start",758
131882,"Production","2021-02-08","USA","Start",759
131883,"Production","2021-02-08","Others","Start",760
131884,"Production","2021-02-08","Others","Start",761
131885,"Production","2021-02-08","USA","Start",762
131886,"Production","2021-02-08","USA","Start",763
131899,"Production","2021-02-09","Others","Start",764
131900,"Production","2021-02-09","Others","Start",765
131901,"Production","2021-02-10","Others","Start",766
131902,"Production","2021-02-10","Others","Start",767
131919,"Production","2021-02-01","USA","Start",768
131921,"Production","2021-02-02","USA","Start",769
131922,"Production","2021-02-02","USA","Start",770
131939,"Production","2021-02-02","USA","Start",771
131940,"Production","2021-02-03","USA","Start",772
131941,"Production","2021-02-04","USA","Start",773
131942,"Production","2021-02-04","USA","Start",774
131943,"Production","2021-02-05","USA","Start",775
131944,"Production","2021-02-05","USA","Start",776
131945,"Production","2021-02-08","USA","Start",777
131946,"Production","2021-02-08","USA","Start",778
131959,"Production","2021-02-09","Others","Start",779
131960,"Production","2021-02-09","Others","Start",780
131961,"Production","2021-02-09","USA","Start",781
131962,"Production","2021-02-09","Others","Start",782
131979,"Production","2021-02-09","Others","Start",783
131980,"Production","2021-02-10","Others","Start",784
131981,"Production","2021-02-10","Others","Start",785
131982,"Production","2021-02-10","Others","Start",786
131983,"Production","2021-02-10","Others","Start",787
131984,"Production","2021-02-10","Others","Start",788
131985,"Production","2021-02-10","Others","Start",789
131986,"Production","2021-02-10","Others","Start",790
131999,"Production","2021-02-03","Others","Start",791
132000,"Production","2021-02-03","Others","Start",792
132001,"Production","2021-02-03","Others","Start",793
132002,"Production","2021-02-04","Others","Start",794
132003,"Production","2021-02-05","Others","Start",795
132004,"Production","2021-02-05","Others","Start",796
132005,"Production","2021-02-05","Others","Start",797
132006,"Production","2021-02-05","Others","Start",798
132019,"Production","2021-02-09","USA","Start",799
132020,"Production","2021-02-09","Others","Start",800
132021,"Production","2021-02-09","Others","Start",801
132039,"Production","2021-02-09","USA","Start",802
132040,"Production","2021-02-09","USA","Start",803
132041,"Production","2021-02-09","USA","Start",804
132059,"Production","2021-02-09","Others","Start",805
132060,"Production","2021-02-09","Others","Start",806
132061,"Production","2021-02-09","Others","Start",807
132062,"Production","2021-02-09","Others","Start",808
132079,"Production","2021-02-10","Others","Start",809
132099,"Production","2021-02-04","USA","Start",810
132100,"Production","2021-02-04","USA","Start",811
132119,"Production","2021-01-14","Others","Start",812
132120,"Production","2021-01-14","Others","Start",813
132139,"Production","2021-02-10","USA","Start",814
132140,"Production","2021-02-10","Others","Start",815
132141,"Production","2021-02-10","Others","Start",816
132142,"Production","2021-02-10","Others","Start",817
132143,"Production","2021-02-10","Others","Start",818
132144,"Production","2021-02-10","Others","Start",819
132145,"Production","2021-02-10","Others","Start",820
132146,"Production","2021-02-10","Others","Start",821
132147,"Production","2021-02-10","USA","Start",822
132148,"Production","2021-02-10","USA","Start",823
132149,"Production","2021-02-10","USA","Start",824
132150,"Production","2021-02-10","Others","Start",825
132151,"Production","2021-02-08","USA","Start",826
132152,"Production","2021-02-08","USA","Start",827
132153,"Production","2021-02-10","Others","Start",828
132154,"Production","2021-02-10","Others","Start",829
132155,"Production","2021-02-08","USA","Start",830
132156,"Production","2021-01-29","USA","Start",831
132157,"Production","2021-02-01","Others","Start",832
132158,"Production","2021-02-03","Others","Start",833
132159,"Production","2021-02-03","Others","Start",834
132160,"Production","2021-02-04","Others","Start",835
132161,"Production","2021-02-04","Others","Start",836
132162,"Production","2021-02-05","Others","Start",837
132163,"Production","2021-02-09","USA","Start",838
132164,"Production","2021-02-09","USA","Start",839
132196,"Production","2021-02-11","USA","Start",840
132201,"Production","2021-02-10","Others","Start",841
132202,"Production","2021-02-09","Others","Start",842
132203,"Production","2021-02-10","Others","Start",843
